1406,1,193.20,-51.01,0.00
1406,2,121.15,161.11,0.00
1406,3,93.10,117.54,0.00
1407,1,192.78,-51.21,0.00
1407,2,121.15,161.11,0.00
1407,3,93.06,117.51,0.00
1408,1,192.78,-51.21,0.00
1408,2,121.15,161.11,0.00
1408,3,93.31,117.08,0.00
1409,1,195.06,-50.64,0.00
1409,2,121.20,161.13,0.00
1409,3,93.46,116.59,0.00
1410,1,193.81,-51.26,0.00
1410,2,120.97,160.98,0.00
1410,3,93.42,116.57,0.00
1411,1,193.39,-51.46,0.00
1411,2,120.75,160.82,0.00
1411,3,93.28,116.48,0.00
1412,1,193.39,-51.46,0.00
1412,2,121.20,160.50,0.00
1412,3,93.53,116.06,0.00
1413,1,192.97,-51.67,0.00
1413,2,121.22,160.52,0.00
1413,3,93.01,116.31,0.00
1414,1,192.97,-51.67,0.00
1414,2,121.44,160.67,0.00
1414,3,92.49,116.57,0.00
1415,1,192.97,-51.67,0.00
1415,2,121.44,160.67,0.00
1415,3,92.74,116.14,0.00
1416,1,192.97,-51.67,0.00
1416,2,121.44,160.67,0.00
1416,3,92.22,116.40,0.00
1417,1,193.39,-51.46,0.00
1417,2,121.67,160.19,0.00
1417,3,92.47,115.97,0.00
1418,1,193.39,-51.46,0.00
1418,2,121.44,160.04,0.00
1418,3,91.95,116.23,0.00
1419,1,192.97,-51.67,0.00
1419,2,121.67,160.19,0.00
1419,3,91.82,116.15,0.00
1420,1,193.39,-51.46,0.00
1420,2,121.90,160.35,0.00
1420,3,91.68,116.06,0.00
1421,1,193.39,-51.46,0.00
1421,2,121.90,160.35,0.00
1421,3,91.93,115.63,0.00
1422,1,192.97,-51.67,0.00
1422,2,121.67,160.19,0.00
1422,3,91.41,115.89,0.00
1423,1,193.39,-51.46,0.00
1423,2,121.44,160.04,0.00
1423,3,91.66,115.47,0.00
1424,1,192.97,-51.67,0.00
1424,2,121.67,160.19,0.00
1424,3,91.53,115.38,0.00
1425,1,193.39,-51.46,0.00
1425,2,121.90,160.35,0.00
1425,3,91.01,115.64,0.00
1426,1,193.58,-51.92,0.00
1426,2,121.67,160.19,0.00
1426,3,90.97,115.62,0.00
1427,1,193.16,-52.13,0.00
1427,2,121.67,160.19,0.00
1427,3,90.36,115.81,0.00
1428,1,193.16,-52.13,0.00
1428,2,121.44,160.04,0.00
1428,3,89.85,116.07,0.00
1429,1,193.16,-52.13,0.00
1429,2,121.44,160.04,0.00
1429,3,89.71,115.99,0.00
1430,1,192.79,-52.24,0.00
1430,2,122.06,159.84,0.00
1430,3,89.20,116.24,0.00
1431,1,193.16,-52.13,0.00
1431,2,122.06,159.84,0.00
1431,3,89.45,115.82,0.00
1432,1,193.16,-52.13,0.00
1432,2,121.84,159.69,0.00
1432,3,89.69,115.39,0.00
1433,1,193.16,-52.13,0.00
1433,2,122.12,159.87,0.00
1433,3,89.18,115.65,0.00
1434,1,193.16,-52.13,0.00
1434,2,122.06,159.84,0.00
1434,3,89.43,115.23,0.00
1435,1,193.16,-52.13,0.00
1435,2,121.84,159.69,0.00
1435,3,88.54,115.82,0.00
1436,1,193.35,-52.58,0.00
1436,2,122.06,159.84,0.00
1436,3,88.40,115.74,0.00
