1393,1,105.43,-49.49,0.00
1394,1,104.97,-49.69,0.00
1395,1,103.95,-50.23,0.00
1396,1,102.47,-50.61,0.00
1397,1,101.54,-51.36,0.00
1398,1,99.21,-52.34,0.00
1399,1,97.34,-53.49,0.00
1400,1,95.94,-54.08,0.00
1401,1,94.06,-54.88,0.00
1402,1,92.66,-55.83,0.00
1403,1,91.24,-56.07,0.00
1404,1,90.78,-56.63,0.00
1405,1,90.31,-56.83,0.00
1406,1,89.45,-57.81,0.00
1407,1,89.37,-57.58,0.00
1408,1,88.90,-58.14,0.00
1409,1,87.83,-58.20,0.00
1410,1,87.74,-57.98,0.00
1411,1,87.19,-57.95,0.00
1412,1,87.10,-57.73,0.00
1413,1,86.63,-57.93,0.00
1414,1,86.54,-57.71,0.00
1415,1,85.90,-57.46,0.00
1416,1,85.34,-57.44,0.00
1417,1,84.15,-57.53,0.00
1418,1,83.60,-57.86,0.00
1419,1,83.05,-58.19,0.00
1420,1,81.94,-58.49,0.00
1421,1,81.31,-58.25,0.00
1422,1,79.85,-59.10,0.00
1423,1,78.67,-58.83,0.00
1424,1,78.04,-58.58,0.00
1425,1,77.56,-58.78,0.00
1426,1,77.41,-58.34,0.00
1427,1,76.93,-58.18,0.00
1428,1,75.99,-58.92,0.00
1429,1,74.49,-59.28,0.00
1430,1,73.47,-59.44,0.00
1431,1,72.04,-60.37,0.00
1432,1,70.62,-60.60,0.00
1433,1,69.67,-61.34,0.00
1434,1,67.76,-62.12,0.00
1435,1,65.77,-62.31,0.00
1436,1,64.41,-63.48,0.00
1437,1,62.97,-64.06,0.00
1438,1,62.49,-64.26,0.00
1439,1,62.01,-64.45,0.00
1440,1,61.53,-64.65,0.00
1441,1,61.05,-64.84,0.00
1442,1,60.49,-64.81,0.00
1443,1,60.01,-65.00,0.00
1444,1,59.35,-64.59,0.00
1445,1,58.80,-64.56,0.00
1446,1,58.43,-64.77,0.00
1447,1,57.88,-65.09,0.00
1448,1,57.81,-64.86,0.00
1449,1,57.33,-65.41,0.00
1450,1,56.71,-65.15,0.00
1451,1,55.68,-64.95,0.00
1452,1,55.06,-65.04,0.00
1453,1,53.79,-65.06,0.00
1454,1,53.24,-66.08,0.00
1455,1,52.21,-66.23,0.00
1456,1,51.12,-66.50,0.00
1457,1,50.09,-67.01,0.00
1458,1,49.12,-67.74,0.00
1459,1,48.51,-67.82,0.00
1460,1,47.48,-67.62,0.00
1461,1,46.36,-67.73,0.00
1462,1,45.33,-68.23,0.00
1463,1,44.35,-68.96,0.00
1464,1,42.35,-69.84,0.00
1465,1,40.89,-70.41,0.00
1466,1,38.45,-71.36,0.00
1467,1,36.99,-71.94,0.00
1468,1,35.43,-72.11,0.00
1469,1,33.96,-73.04,0.00
1470,1,32.98,-73.42,0.00
1471,1,31.99,-73.81,0.00
1472,1,31.99,-73.81,0.00
1473,1,31.99,-73.81,0.00
1474,1,31.55,-74.60,0.00
1475,1,31.00,-74.55,0.00
1476,1,30.51,-74.74,0.00
1477,1,30.43,-74.33,0.00
1478,1,29.88,-74.28,0.00
1479,1,29.44,-75.07,0.00
1480,1,28.89,-75.02,0.00
1481,1,28.27,-74.55,0.00
1482,1,27.72,-74.50,0.00
1483,1,27.18,-74.80,0.00
1484,1,26.14,-74.94,0.00
1485,1,25.05,-75.18,0.00
1486,1,23.95,-75.77,0.00
1487,1,23.44,-75.89,0.00
1488,1,22.31,-75.54,0.00
1489,1,21.27,-76.03,0.00
1490,1,20.19,-75.92,0.00
1491,1,19.22,-76.48,0.00
1492,1,18.68,-76.43,0.00
1493,1,17.69,-76.81,0.00
1494,1,17.15,-76.76,0.00
1495,1,16.11,-76.89,0.00
1496,1,14.62,-77.46,0.00
1497,1,13.58,-77.60,0.00
1498,1,12.19,-78.85,0.00
1499,1,10.68,-79.77,0.00
1500,1,8.67,-80.54,0.00
1501,1,7.17,-80.76,0.00
1502,1,5.66,-80.99,0.00
1503,1,4.64,-81.73,0.00
1504,1,4.64,-81.73,0.00
1505,1,4.11,-81.73,0.00
1506,1,3.67,-82.37,0.00
1507,1,3.16,-82.21,0.00
1508,1,2.62,-82.50,0.00
1509,1,2.11,-82.70,0.00
1510,1,2.10,-83.05,0.00
1511,1,1.56,-82.99,0.00
1512,1,1.02,-82.93,0.00
1513,1,0.98,-83.03,0.00
1514,1,0.47,-82.87,0.00
1515,1,-0.07,-82.81,0.00
1516,1,-0.58,-83.00,0.00
1517,1,-1.19,-82.79,0.00
1518,1,-1.74,-83.08,0.00
1519,1,-2.87,-83.75,0.00
1520,1,-3.39,-84.64,0.00
1521,1,-4.48,-85.22,0.00
1522,1,-6.04,-85.54,0.00
1523,1,-7.09,-85.67,0.00
1524,1,-8.14,-85.80,0.00
1525,1,-9.21,-86.07,0.00
1526,1,-10.26,-85.85,0.00
1527,1,-11.79,-86.43,0.00
1528,1,-12.85,-86.56,0.00
1529,1,-13.35,-86.40,0.00
1530,1,-14.46,-86.75,0.00
1531,1,-15.49,-87.48,0.00
1532,1,-17.05,-88.41,0.00
1533,1,-19.11,-88.83,0.00
1534,1,-20.67,-89.76,0.00
1535,1,-22.23,-90.34,0.00
1536,1,-23.30,-90.82,0.00
1537,1,-24.34,-91.21,0.00
1538,1,-24.87,-91.75,0.00
1539,1,-25.40,-91.95,0.00
1540,1,-25.92,-92.14,0.00
1541,1,-25.92,-92.14,0.00
1542,1,-26.44,-92.34,0.00
1543,1,-26.45,-92.12,0.00
1544,1,-27.00,-92.40,0.00
1545,1,-27.00,-92.40,0.00
1546,1,-27.54,-92.33,0.00
1547,1,-27.55,-92.06,0.00
1548,1,-28.62,-92.18,0.00
1549,1,-29.15,-92.73,0.00
1550,1,-30.22,-93.20,0.00
1551,1,-30.75,-93.40,0.00
1552,1,-31.83,-93.82,0.00
1553,1,-32.39,-93.84,0.00
1554,1,-33.46,-93.96,0.00
1555,1,-34.00,-94.24,0.00
1556,1,-34.54,-94.17,0.00
1557,1,-35.61,-94.29,0.00
1558,1,-37.20,-94.61,0.00
1559,1,-38.27,-94.73,0.00
1560,1,-39.87,-95.66,0.00
1561,1,-40.92,-95.70,0.00
1562,1,-41.99,-95.83,0.00
1563,1,-43.05,-96.22,0.00
1564,1,-44.13,-96.34,0.00
1565,1,-44.66,-96.54,0.00
1566,1,-45.73,-96.66,0.00
1567,1,-46.79,-96.97,0.00
1568,1,-48.41,-97.91,0.00
1569,1,-48.96,-98.46,0.00
1570,1,-50.04,-99.37,0.00
1571,1,-51.12,-99.77,0.00
1572,1,-51.68,-100.32,0.00
1573,1,-52.22,-100.52,0.00
1574,1,-52.77,-100.79,0.00
1575,1,-52.77,-100.79,0.00
1576,1,-53.31,-100.72,0.00
1577,1,-53.31,-100.72,0.00
1578,1,-53.86,-101.44,0.00
1579,1,-54.41,-101.64,0.00
1580,1,-54.94,-101.49,0.00
1581,1,-55.49,-101.70,0.00
1582,1,-56.02,-101.27,0.00
1583,1,-56.57,-101.55,0.00
1584,1,-57.14,-102.17,0.00
